usuario_id,yeardone,study,privacy,dropout,device,net_id,school,grade,group,class_size,gender,yearbirth,age_assumed,siblings,left_hand,delavande__apple20,delavande__apple10,delavande__riceweek,delavande__ricemoth,delavande__sch0,delavande__bath100,delavande__uni,delavande__study,delavande_slider,socpref1,socpref2,socpref3,sp1,sp2,sp3,sp4,sp5,sp6,migrant,repeater,gpaN,moodalone,moodfun,moodgeneral,patienceN,cns_td,crtN,finN,riskyN,cns_risk,self_bullying,n_others_bullying,others_bullying,height,weight,obesity,outdegreef,indegreef,eigenvectorf,clusteringf,outdegreee,indegreee,eigenvectore,clusteringe,density_f,average_degree_f,density_e,average_degree_e,schooltype,schooltown,schoolprov,nsiblings,rankbrother,stage,stairsN
5124,2021,480,1,0,1,3_2_2,3,2,3,33,1,2008,13,0,1,20,10,80,100,1,100,90,,0,A),A),B),,,,,,,0,,1,2,3,3,.83333331,1,.66666669,.33333334,.5,1,0,0,0,,,5,16,15,1.26222760935e-16,.6023391812865497,11,7,3.32257562206e-15,.4416666666666667,.1405713058419244,26.98969072164948,.093213058419244,17.89690721649485,2,2,1,0,,2,.5
5125,2021,480,0,,,3_2_2,3,2,3,33,1,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,14,4.54540083085e-17,.4835164835164835,0,17,2.11782491940e-15,.3455882352941176,.1405713058419244,26.98969072164948,.093213058419244,17.89690721649485,2,2,1,,,2,
5126,2021,480,1,0,1,3_2_2,3,2,3,33,0,2008,13,1,0,0,0,50,50,0,100,100,,0,A),A),A),,,,,,,0,,.33333334,4,4,4,.16666667,0,.33333334,0,.83333331,1,0,0,0,190,65,5,18,17,1.14468435497e-16,.5566666666666666,3,12,2.25732236918e-15,.4285714285714285,.1405713058419244,26.98969072164948,.093213058419244,17.89690721649485,2,2,1,2,2,2,.5
5127,2021,480,0,,,3_2_2,3,2,3,33,0,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,21,9.30869733646e-17,.6761904761904762,0,3,5.89693764983e-16,1,.1405713058419244,26.98969072164948,.093213058419244,17.89690721649485,2,2,1,,,2,
5128,2021,480,1,0,1,3_2_2,3,2,3,33,0,2008,13,1,0,20,10,50,100,20,100,75,,0,A),A),A),,,,,,,0,,1,4,4,4,.5,1,.66666669,.66666669,.5,1,0,0,0,154,40,2,12,19,1.28807205544e-16,.6157894736842104,4,6,1.49642718856e-15,.6888888888888889,.1405713058419244,26.98969072164948,.093213058419244,17.89690721649485,2,2,1,1,2,2,.5
5129,2021,480,1,0,1,3_2_2,3,2,3,33,1,2008,13,1,0,90,90,30,98,10,99,90,,0,A),A),A),,,,,,,0,,1,2,3,3,0,1,.66666669,0,.66666669,1,0,0,0,165,50,6,19,15,1.41741739196e-16,.6205533596837944,1,5,1.54715353393e-15,.6,.1405713058419244,26.98969072164948,.093213058419244,17.89690721649485,2,2,1,1,2,2,.5
5130,2021,480,1,0,1,3_2_2,3,2,3,33,1,2008,13,1,0,25,10,75,100,0,100,80,,0,A),B),A),,,,,,,0,,1,4,4,4,0,1,.66666669,.33333334,.33333334,1,0,0,0,161,45,3,16,11,1.14404851856e-16,.7,61,29,9.94236369348e-15,.1628614916286149,.1405713058419244,26.98969072164948,.093213058419244,17.89690721649485,2,2,1,1,1,2,.5
5131,2021,480,1,0,1,3_2_2,3,2,3,33,0,2008,13,1,0,20,10,10,90,5,100,80,,0,A),B),A),,,,,,,0,,1,2,3,3,1,1,1,1,.5,1,0,0,0,167,43,4,12,27,1.59475072400e-16,.5687830687830688,8,4,2.19391443746e-15,.4090909090909091,.1405713058419244,26.98969072164948,.093213058419244,17.89690721649485,2,2,1,2,2,2,.60000002
5132,2021,480,1,0,1,3_2_2,3,2,3,33,1,2008,13,1,0,60,10,1,1,100,100,70,,0,A),A),A),,,,,,,0,,0,2,4,3,.5,1,.66666669,.33333334,.5,0,0,0,0,,,5,12,12,1.05840286793e-16,.6666666666666666,14,7,3.22112293131e-15,.3625730994152047,.1405713058419244,26.98969072164948,.093213058419244,17.89690721649485,2,2,1,1,2,2,.5
5133,2021,480,0,,,3_2_2,3,2,3,33,0,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,13,4.61365406417e-17,.6538461538461539,0,10,1.71201415640e-15,.5555555555555556,.1405713058419244,26.98969072164948,.093213058419244,17.89690721649485,2,2,1,,,2,
5134,2021,480,1,0,1,3_2_2,3,2,3,33,0,2008,13,1,0,80,10,60,100,2,100,99,,0,A),B),A),,,,,,,0,,1,2,2,3,.33333334,1,.66666669,.66666669,.5,1,0,0,0,162,48,2,12,15,1.20706123804e-16,.7647058823529411,5,5,2.15586967843e-15,.5777777777777778,.1405713058419244,26.98969072164948,.093213058419244,17.89690721649485,2,2,1,1,2,2,.5
5135,2021,480,1,0,1,3_2_2,3,2,3,33,0,2008,13,1,0,20,90,30,100,0,100,80,,0,A),A),A),,,,,,,0,,.33333334,2,4,3,.66666669,1,.66666669,0,.5,1,0,0,0,,,3,29,19,1.56108117822e-16,.524731182795699,0,7,1.33156656609e-15,.7619047619047619,.1405713058419244,26.98969072164948,.093213058419244,17.89690721649485,2,2,1,1,2,2,1
5136,2021,480,1,0,1,3_2_2,3,2,3,33,0,2008,13,1,0,10,1,76,99,24,99,87,,0,A),A),B),,,,,,,0,,.8888889,3,4,3,.5,0,.33333334,.66666669,.66666669,1,0,1,1,,56,5,23,10,1.19486270298e-16,.5353846153846153,5,9,2.01637222865e-15,.6025641025641025,.1405713058419244,26.98969072164948,.093213058419244,17.89690721649485,2,2,1,1,2,2,.69999999
5137,2021,480,1,0,1,3_2_2,3,2,3,33,1,2008,13,1,0,80,90,100,100,0,100,90,,0,A),A),A),,,,,,,0,,.8888889,2,4,3,1,1,.66666669,.33333334,.5,1,0,0,0,161,58,5,17,19,1.44559782418e-16,.5670995670995671,4,4,1.92760112425e-15,.6785714285714286,.1405713058419244,26.98969072164948,.093213058419244,17.89690721649485,2,2,1,1,2,2,.40000001
5138,2021,480,1,0,1,3_2_2,3,2,3,33,1,2008,13,1,0,20,10,45,50,0,100,50,,0,A),A),A),,,,,,,0,,.66666669,1,2,2,.83333331,1,.66666669,.66666669,.66666669,1,0,0,0,165,50,3,13,27,1.44772768663e-16,.3225806451612903,3,4,7.92599146483e-16,.4,.1405713058419244,26.98969072164948,.093213058419244,17.89690721649485,2,2,1,4,3,2,.69999999
5139,2021,480,1,0,1,3_2_2,3,2,3,33,0,2008,13,1,0,90,90,50,50,1,1,90,,0,A),A),A),,,,,,,0,,.66666669,4,4,4,.83333331,1,.66666669,.33333334,.66666669,1,0,0,0,160,40,3,23,20,1.51389181856e-16,.5925925925925926,10,5,2.38413823262e-15,.2435897435897436,.1405713058419244,26.98969072164948,.093213058419244,17.89690721649485,2,2,1,4,1,2,.69999999
5140,2021,480,1,0,1,3_2_2,3,2,3,33,1,2008,13,1,0,20,10,75,100,0,100,90,,0,A),B),A),,,,,,,0,,1,2,4,3,0,1,.33333334,0,.5,1,0,0,0,161,41,,13,10,9.77267900555e-17,.7428571428571429,9,8,2.94212803174e-15,.475,.1405713058419244,26.98969072164948,.093213058419244,17.89690721649485,2,2,1,1,2,2,.40000001
5143,2021,608,1,0,2,10_2_1,10,1,1,29,0,2008,13,1,0,90,99,50,90,0,100,50,,0,A),B),B),,,,,,,0,,0,4,3,2,.66666669,1,.66666669,.33333334,.5,1,0,0,0,,40,3,8,9,1.43587423049e-16,.4285714285714285,9,4,0,.1818181818181818,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,3,2,2,.80000001
5144,2021,608,0,,,10_2_1,10,1,1,29,1,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,4,2.58859009433e-17,.8333333333333334,0,4,2.66555731012e-17,.3333333333333333,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,,,2,
5145,2021,608,1,0,3,10_2_1,10,1,1,29,0,2009,12,1,0,20,10,90,100,95,100,80,,0,B),A),B),,,,,,,0,,1,2,4,4,0,1,.66666669,.66666669,.5,1,0,0,0,165,45,4,8,8,1.33283003088e-16,.4888888888888889,1,10,0,.1111111111111111,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,2,1,2,.80000001
5146,2021,608,1,0,3,10_2_1,10,1,1,29,0,2009,12,1,0,80,10,33,95,1,100,25,,0,A),B),A),,,,,,,0,,.77777779,3,4,2,1,1,.33333334,.33333334,.66666669,1,0,0,0,160,48,3,10,10,1.33028618449e-16,.5054945054945055,8,0,0,.0357142857142857,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,2,2,2,.69999999
5147,2021,608,1,0,3,10_2_1,10,1,1,29,1,2009,12,1,0,15,10,50,65,5,0,100,,0,A),A),A),,,,,,,0,,.55555558,4,4,4,.83333331,0,0,.66666669,.66666669,1,0,0,0,157,43,3,7,6,7.50231736316e-17,.5272727272727272,3,8,3.29029794815e-18,.1636363636363636,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,1,2,2,.69999999
5148,2021,608,1,0,3,10_2_1,10,1,1,29,1,2008,13,1,0,7,5,50,50,0,100,0,,0,A),A),A),,,,,,,0,,.11111111,4,4,3,1,1,.66666669,0,.33333334,0,0,0,0,153,40,3,1,5,4.08921527725e-17,.4,0,3,5.74963924746e-17,.3333333333333333,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,2,2,2,.5
5149,2021,608,1,0,2,10_2_1,10,1,1,29,0,2009,12,1,0,25,10,90,100,0,100,95,,0,A),A),A),,,,,,,1,,.77777779,3,3,3,.66666669,0,0,0,.5,1,0,1,1,143,30,3,13,18,1.87429009001e-16,.4150197628458498,5,2,0,.3333333333333333,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,3,1,2,.69999999
5150,2021,608,1,0,3,10_2_1,10,1,1,29,1,2009,12,1,0,10,5,50,90,1,100,50,,0,A),A),A),,,,,,,0,,.77777779,3,2,3,.83333331,1,1,.33333334,.5,1,0,0,0,165,,6,2,17,1.31007032348e-16,.4619883040935673,4,2,1.55270738857e-17,.4,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,2,1,2,.5
5151,2021,608,1,0,2,10_2_1,10,1,1,29,0,2009,12,1,0,20,10,15,30,45,90,1,,0,A),A),A),,,,,,,0,,.77777779,3,3,2,.5,0,.66666669,.33333334,.33333334,1,0,2,1,145,45,4,21,21,2.49234233595e-16,.3387096774193548,5,1,0,.1333333333333333,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,2,1,2,.69999999
5152,2021,608,1,0,3,10_2_1,10,1,1,29,1,2009,12,1,0,80,70,40,60,0,5,2,,0,A),A),A),,,,,,,0,,.66666669,2,4,4,0,1,0,0,.83333331,1,0,0,0,164,,1,6,10,1.39649521454e-16,.4395604395604396,3,2,0,.2,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,1,1,2,.1
5153,2021,608,1,0,3,10_2_1,10,1,1,29,0,2009,12,1,0,25,10,0,100,50,100,0,,0,A),B),B),,,,,,,0,,.33333334,3,4,3,1,1,.66666669,.66666669,.66666669,0,0,0,0,159,40,4,4,5,5.91848552218e-17,.6,0,0,0,0,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,1,2,2,.5
5154,2021,608,1,0,3,10_2_1,10,1,1,29,1,2009,12,1,0,73,62,98,100,0,100,100,,0,A),A),A),,,,,,,0,,1,3,4,3,0,1,.66666669,.33333334,.66666669,1,0,0,0,164,52,4,22,13,1.80154338937e-16,.323076923076923,0,0,0,0,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,1,2,2,.60000002
5155,2021,608,1,0,3,10_2_1,10,1,1,29,1,2009,12,1,0,30,25,50,75,0,100,80,,0,A),B),A),,,,,,,0,,1,2,3,3,1,1,1,.33333334,.33333334,0,0,0,0,161,49,5,16,9,1.69270880991e-16,.5555555555555556,2,4,2.83631106724e-18,.0666666666666667,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,3,3,2,.40000001
5156,2021,608,1,0,3,10_2_1,10,1,1,29,0,2009,12,1,0,35,10,40,50,50,100,50,,0,A),A),B),,,,,,,0,,.33333334,3,4,2,0,1,0,.33333334,.5,1,0,2,1,,45,3,7,8,9.82114494102e-17,.4444444444444444,2,2,0,.3333333333333333,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,1,2,2,.60000002
5157,2021,608,1,0,3,10_2_1,10,1,1,29,0,2009,12,1,0,20,10,65,99,0,100,95,,0,A),B),A),,,,,,,0,,.8888889,4,4,4,.66666669,0,.66666669,.66666669,.83333331,1,0,0,0,154,40,3,3,7,8.58044413409e-17,.5238095238095238,0,4,0,0,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,1,2,2,.69999999
5158,2021,608,1,0,3,10_2_1,10,1,1,29,1,2009,12,1,0,30,10,100,100,5,100,100,,0,A),A),A),,,,,,,1,,.11111111,1,2,3,.66666669,1,.33333334,.33333334,.66666669,1,0,0,0,158,42,3,1,15,9.22220931748e-17,.4857142857142857,0,0,0,0,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,2,2,2,.69999999
5159,2021,608,1,0,3,10_2_1,10,1,1,29,0,2000,21,1,0,60,60,50,100,20,10,70,,0,A),A),A),,,,,,,0,,0,4,4,4,.16666667,0,0,.33333334,.5,1,0,0,0,150,36,4,22,13,1.64207416629e-16,.2905982905982906,0,5,0,.1,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,3,3,2,.69999999
5160,2021,608,1,0,3,10_2_1,10,1,1,29,1,2009,12,1,0,20,10,80,100,30,5,90,,0,A),B),B),,,,,,,0,,1,4,4,3,.83333331,1,1,.33333334,.66666669,1,0,0,0,,,4,13,11,1.46455623870e-16,.5578947368421052,5,4,0,0,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,3,3,2,.5
5161,2021,608,1,0,3,10_2_1,10,1,1,29,1,2009,12,1,0,50,70,80,100,0,0,100,,0,A),A),A),,,,,,,0,,1,4,4,3,1,1,1,.66666669,.33333334,0,0,0,0,157,,6,15,10,1.69902722057e-16,.5789473684210527,4,3,0,.1428571428571428,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,3,4,2,.60000002
5162,2021,608,1,0,3,10_2_1,10,1,1,29,1,2009,12,1,0,25,15,30,50,100,100,90,,0,B),B),A),,,,,,,0,,.8888889,2,4,3,.83333331,1,.33333334,.66666669,.66666669,1,0,0,0,146,36,1,15,12,1.59825470161e-16,.5421052631578948,5,2,4.69002537958e-20,.1904761904761905,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,1,2,2,.40000001
5163,2021,608,1,0,2,10_2_1,10,1,1,29,0,2009,12,1,0,50,10,75,80,5,96,69,,0,A),A),B),,,,,,,1,,.33333334,3,4,2,.16666667,0,.66666669,.33333334,.5,1,0,0,0,,,4,18,12,1.53721836356e-16,.367965367965368,0,0,0,0,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,1,1,2,.69999999
5164,2021,608,1,0,3,10_2_1,10,1,1,29,0,2009,12,1,0,60,10,80,100,0,10,90,,0,A),A),A),,,,,,,0,,.66666669,4,4,4,.83333331,1,0,0,.5,1,0,0,0,,,3,8,9,9.29698355987e-17,.4696969696969697,0,2,0,0,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,2,1,2,.69999999
5165,2021,608,1,0,2,10_2_1,10,1,1,29,1,2009,12,1,0,10,5,20,50,0,0,90,,0,A),A),A),,,,,,,0,,0,2,3,2,0,1,0,.66666669,.33333334,1,0,0,0,160,55,3,32,17,2.43638059378e-16,.303030303030303,0,0,0,0,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,1,2,2,.60000002
5166,2021,608,1,1,3,10_2_1,10,1,1,29,0,2009,12,0,0,25,5,45,50,0,95,85,,0,,,,,,,,,,1,,.11111111,,,,.16666667,0,.66666669,0,.16666667,0,0,0,0,,,,12,11,1.35000566069e-16,.4338235294117647,0,0,0,0,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,0,,2,
5167,2021,608,1,0,3,10_2_1,10,1,1,29,1,2009,12,1,0,10,10,30,100,0,100,90,,0,A),B),A),,,,,,,0,,1,3,3,4,.83333331,1,.66666669,.33333334,.5,1,0,0,0,,,3,12,9,1.34566200011e-16,.3809523809523809,1,3,0,.1666666666666667,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,2,1,2,.40000001
5168,2021,608,1,0,3,10_2_1,10,1,1,29,0,2009,12,1,0,20,10,12,3,3,3,0,,0,A),B),A),,,,,,,0,,.8888889,4,4,3,0,1,1,1,.5,1,0,0,0,146,33,3,12,9,1.11192798782e-16,.4761904761904762,19,1,0,.1,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,1,1,2,.60000002
5169,2021,608,1,0,3,10_2_1,10,1,1,29,1,2008,13,1,0,50,10,80,100,0,0,10,,0,A),A),A),,,,,,,0,,.11111111,4,4,4,.83333331,1,.66666669,0,.66666669,1,0,0,0,157,47,4,2,11,1.09150938325e-16,.5636363636363637,1,5,0,.1333333333333333,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,2,2,2,.69999999
5170,2021,608,1,0,3,10_2_1,10,1,1,29,0,2008,13,1,0,50,10,65,85,0,100,30,,0,A),A),A),,,,,,,0,,.11111111,4,4,3,0,1,0,.33333334,.33333334,0,0,0,0,167,,3,7,14,1.36258001061e-16,.4666666666666667,0,12,0,.1363636363636364,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,4,2,2,.69999999
5171,2021,608,1,0,3,10_2_1,10,1,1,29,0,2008,13,1,1,999,50,80,10,1,1,10,,0,A),A),A),,,,,,,0,,0,4,4,2,.66666669,0,.33333334,.33333334,.66666669,0,0,0,0,162,62,3,7,10,1.00283000700e-16,.4583333333333333,1,12,0,.0897435897435897,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,3,3,2,.5
5172,2021,608,1,0,3,10_2_1,10,1,2,28,1,2009,12,1,0,50,25,100,100,0,0,95,,0,A),A),B),,,,,,,0,,.33333334,3,4,3,.66666669,1,.66666669,.33333334,.66666669,1,0,0,0,,,4,6,9,1.18353739635e-16,.4909090909090909,4,5,0,.1071428571428571,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,1,2,2,.60000002
5173,2021,608,1,0,3,10_2_1,10,1,2,28,1,2009,12,1,0,20,9,30,100,2,100,50,,0,A),B),A),,,,,,,0,,.8888889,3,4,3,0,1,.33333334,0,.33333334,0,0,0,0,160,48,5,3,13,1.15684763614e-16,.6666666666666666,2,4,1.13059645592e-17,.2,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,2,1,2,.60000002
5174,2021,608,1,0,2,10_2_1,10,1,2,28,0,2009,12,1,0,20,10,30,95,0,100,100,,0,A),B),A),,,,,,,0,,.66666669,2,4,2,1,1,.33333334,1,.33333334,1,0,0,0,,,3,2,10,9.82887696744e-17,.6666666666666666,0,3,2.32886884795e-17,.3333333333333333,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,1,1,2,.40000001
5175,2021,608,1,0,3,10_2_1,10,1,2,28,0,2009,12,1,0,25,10,60,100,0,100,50,,0,A),B),A),,,,,,,0,,0,2,4,4,.16666667,0,0,0,.5,1,0,0,0,158,40,4,8,17,1.87985987228e-16,.391304347826087,61,1,0,.0480874316939891,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,1,2,2,.69999999
5176,2021,608,1,0,3,10_2_1,10,1,2,28,1,2009,12,1,0,5,5,20,999,0,0,99,,0,A),B),A),,,,,,,1,,.22222222,2,4,3,1,1,0,.33333334,1,0,0,0,0,168,40,2,2,4,4.57901643524e-17,.4,5,6,0,.0833333333333333,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,3,3,2,.89999998
5177,2021,608,1,0,3,10_2_1,10,1,2,28,0,2009,12,0,0,20,10,100,100,0,100,100,,0,A),A),A),,,,,,,0,,1,4,4,4,0,1,0,0,.5,1,0,0,0,151,46,6,27,13,2.13537027726e-16,.3508064516129032,2,1,0,0,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,0,,2,.69999999
5178,2021,608,1,0,3,10_2_1,10,1,2,28,1,2009,12,1,0,99,99,60,90,1,0,100,,0,A),A),A),,,,,,,0,,.8888889,3,4,4,.16666667,1,.33333334,0,.5,0,0,0,0,160,45,4,14,10,1.62974944515e-16,.4502923976608187,4,6,0,.1666666666666667,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,1,2,2,.60000002
5179,2021,608,1,0,3,10_2_1,10,1,2,28,0,2008,13,1,0,30,10,100,100,0,100,10,,0,A),A),A),,,,,,,0,,0,4,4,4,1,1,.66666669,.66666669,.5,1,0,0,0,,,5,1,15,1.11618668685e-16,.4761904761904762,1,2,0,0,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,1,2,2,.60000002
5180,2021,608,1,0,3,10_2_1,10,1,2,28,1,2009,12,1,0,20,10,60,90,0,0,80,,0,A),A),A),,,,,,,0,,.33333334,3,4,3,.66666669,1,.66666669,.33333334,.66666669,1,0,0,0,168,49,4,3,17,1.42649847079e-16,.5073529411764706,4,2,0,.2,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,1,1,2,.5
5181,2021,608,1,0,3,10_2_1,10,1,2,28,1,2009,12,1,0,70,20,100,100,1,0,100,,0,A),A),A),,,,,,,0,,.44444445,4,4,4,0,1,.33333334,0,.5,0,0,0,0,160,43,2,19,11,1.62099858201e-16,.3982683982683983,2,2,0,.3333333333333333,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,1,2,2,.60000002
5182,2021,608,1,0,3,10_2_1,10,1,2,28,1,2009,12,1,0,80,50,50,90,0,50,10,,0,A),A),A),,,,,,,0,,.11111111,2,4,3,0,1,.33333334,.33333334,.83333331,1,0,0,0,152,52,5,18,9,1.28366991192e-16,.3896103896103896,8,2,0,.1666666666666667,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,1,1,2,.60000002
5183,2021,608,0,,,10_2_1,10,1,2,28,0,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,10,9.63858912656e-17,.4888888888888889,0,6,2.52059598263e-17,.2666666666666667,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,,,2,
5184,2021,608,1,0,3,10_2_1,10,1,2,28,1,2008,13,0,0,4,1,3,7,89,100,30,,0,A),A),B),,,,,,,0,,0,4,4,2,.66666669,1,0,0,.5,1,0,0,0,,,3,17,6,1.38316566210e-16,.3071895424836601,3,7,0,.0444444444444445,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,0,,2,.80000001
5185,2021,608,1,0,3,10_2_1,10,1,2,28,1,2009,12,1,0,5,1,75,100,0,0,99,,0,A),B),A),,,,,,,0,,1,4,4,3,0,1,.33333334,0,.66666669,1,0,0,0,,,8,2,15,1.23149179741e-16,.4916666666666666,3,1,0,.1666666666666667,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,3,2,2,.60000002
5186,2021,608,0,,,10_2_1,10,1,2,28,1,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,14,8.65085813903e-17,.3956043956043956,0,2,1.50950256278e-17,0,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,,,2,
5187,2021,608,1,0,3,10_2_1,10,1,2,28,0,2009,12,1,0,2,1,50,99,0,100,50,,0,A),A),A),,,,,,,0,,.44444445,3,3,2,.83333331,0,.66666669,.66666669,.66666669,1,0,0,0,,,3,4,11,9.48953963684e-17,.619047619047619,2,1,0,.6666666666666666,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,2,3,2,.60000002
5188,2021,608,1,0,2,10_2_1,10,1,2,28,0,2008,13,1,0,2,1,91,100,0,999,15,,0,A),B),A),,,,,,,1,,.66666669,2,4,4,1,1,.33333334,0,.33333334,0,0,0,0,150,31,2,27,14,1.65329572260e-16,.259469696969697,0,5,0,.1,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,1,1,2,.2
5189,2021,608,1,0,3,10_2_1,10,1,2,28,0,2009,12,1,0,20,10,60,100,1,5,51,,0,A),B),B),,,,,,,0,,1,4,3,4,0,1,.66666669,.66666669,.66666669,1,0,1,1,142,29,2,5,22,1.79372858821e-16,.4466666666666667,6,1,0,.0476190476190476,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,2,3,2,.69999999
5190,2021,608,1,0,3,10_2_1,10,1,2,28,1,2008,13,1,0,10,10,49,100,50,0,50,,0,A),A),A),,,,,,,0,,.11111111,4,4,3,.83333331,1,.33333334,0,.66666669,1,0,0,0,,,3,10,11,1.11882273433e-16,.4444444444444444,0,4,1.83560338100e-17,0,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,1,2,2,.60000002
5191,2021,608,1,0,3,10_2_1,10,1,2,28,1,2009,12,1,0,20,1,15,1,0,5,3,,0,A),B),A),,,,,,,0,,.77777779,1,4,2,.33333334,0,.66666669,.33333334,.5,0,0,0,0,,,3,18,20,2.44832462004e-16,.3492063492063492,0,4,0,0,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,2,3,2,.1
5192,2021,608,1,0,3,10_2_1,10,1,2,28,0,2009,12,1,0,20,10,50,100,0,100,50,,0,A),B),A),,,,,,,0,,.8888889,3,2,4,0,1,.33333334,.66666669,.5,1,0,0,0,138,33,2,5,18,1.58174554748e-16,.393939393939394,6,0,0,0,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,2,1,2,.60000002
5193,2021,608,1,0,3,10_2_1,10,1,2,28,0,2009,12,1,0,5,5,56,56,53,53,56,,0,A),B),A),,,,,,,0,,.11111111,4,4,3,.33333334,0,0,.33333334,.5,1,0,1,1,,,3,8,13,1.47679553832e-16,.5367647058823529,3,9,0,.2121212121212121,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,2,2,2,.60000002
5194,2021,608,1,0,3,10_2_1,10,1,2,28,0,2009,12,1,0,96,0,100,100,0,0,100,,0,A),B),A),,,,,,,0,,.33333334,4,3,3,.66666669,0,0,.33333334,.66666669,1,0,0,0,,74,5,11,7,9.98078259319e-17,.4285714285714285,8,6,0,.1978021978021978,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,1,2,2,.5
5195,2021,608,1,0,2,10_2_1,10,1,2,28,0,2009,12,0,0,25,5,80,100,65,100,60,,0,A),A),B),,,,,,,0,,.66666669,4,4,3,.66666669,0,.66666669,.33333334,.83333331,1,0,1,1,150,48,5,20,16,2.26396297879e-16,.415954415954416,21,6,0,.0707692307692308,.1062218890554723,24.43103448275862,.0341829085457271,7.862068965517241,1,7,2,0,,2,.5
