usuario_id,net_id,yeardone,privacy,dropout,study,school,schooltype,schoolprov,schooltown,stage,grade,group,class_size,gender,female,yearbirth,age,siblings,nsiblings,nsister,nbrother,ranksib,migrant,stairs10,stairs5,stairsN,nmark10_text,nmark8_text,gpa,gpaN,repeater,optional,moodalone,moodfun,moodgeneral,happyN,height,weight,obesity,uniwant,world,abroad,willwork,wish_slider,good1,good2,good3,like1,like2,like3,goodbeforelike,money1,money2,money3,money4,money5,money6,patienceN,cns_td,tpc1,tpc11,tpc111,tpc112,tpc22,tpc221,tpc222,patienceC,prob1,prob2,prob3,prob4,prob5,prob6,riskyN,cns_risk,hlbeforetd,newdesignhl,sp1_v1,sp2_v1,sp3_v1,sp1_v2,sp2_v2,sp3_v2,sp4_v2,sp5_v2,sp6_v2,sp_version,sp_randomized,delavande__apple20,delavande__apple10,delavande__riceweek,delavande__ricemoth,delavande__sch0,delavande__bath100,delavande__uni,delavande__study,delavande_slider,delavande_total,crt1,crt2,crt3,crtN,fin1,fin2,fin3,finN,st_cards1,st_cards2,st_cards3,st_cards4,st_cards1_ne,st_cards2_ne,st_cards3_ne,st_cards4_ne,st_buttons_game1,st_buttons_game2,st_buttons_argument1,st_buttons_argument2,st_buttons_maxp,st_buttons_minr,st_buttons_randomnised,st_buttons_changedcolor,st_buttons_game1_rival,st_buttons_game2_rival,st_buttons_argument1_rival,st_buttons_argument2_rival,st_piggy_belief15,st_piggy_belief0,st_piggy_belief_position_15,st_piggy_belief_position_0,st_piggy_0_sec,st_piggy_15_sec,st_piggy_position_0,st_piggy_position_15,st_piggy_15_distance_ne,st_piggy_0_distance_ne,honesty,honest_pictures,honest_numbers,treatment_numbers,creativityf,brick,rope,ropeuse,rope_order,left_hand,device,covid1,covid2,covid3,covid4,ftr1,ftr2,ftr3,ftr_short,clima1,clima2,clima3,clima4,clima5,clima6,clima7,clima8,clima9,clima10,clima11,clima12,clima13
13639,106_2_1,2023,0,,2434,106,2,6,16,2,1,1,27,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,
13640,106_2_1,2023,1,0,2434,106,2,6,16,2,1,1,27,1,0,2010,13,0,0,,,,0,,4,.80000001,Anglès | Llengua Castellana i Literatura | Matemàtiques | Llengua Catalana i Literatura,"Altra. Indica quina/es (Ciencies Socials i Ciències Naturals, Música i C. Religiosa)",9,1,0,,3,3,4,.83333331,,,,,,,,,4,4,4,3,4,4,1,0,1,1,1,1,1,.83333331,1,"15,40€ en 2 semanas",,,,"12,50€ en 2 semanas",,"11,20€ en 2 semanas",8,0,0,0,0,1,1,.33333334,1,1,0,0,1,0,,,,,,,1,1,20,10,97,99,29,100,85,100,1,3,1,1,1,1,1,0,0,.33333334,,,,,,,,,1,1,3,3,1,1,0,0,,,,,,,,,,,,,,,,,,,3,Para construir casas; Para hacer muros; Para utilizarlo en defensa propia.,,,,,1,,,,,,,,,,,,,,,,,,,,,
13641,106_2_1,2023,1,0,2434,106,2,6,16,2,1,1,27,1,0,2010,13,1,1,1,0,1,0,,3,.60000002,,Llengua Castellana i Literatura | Matemàtiques | Llengua Catalana i Literatura,3,.33333334,0,,1,3,0,.33333334,,,,,,,,,3,3,3,3,3,3,1,0,0,0,0,0,0,0,1,"15,40€ en 2 semanas",,,,"12,50€ en 2 semanas",,"11,20€ en 2 semanas",8,0,0,0,0,0,1,.16666667,1,1,0,1,1,1,,,,,,,1,1,4,2,2,3,4,4,4,4,0,2,1,0,0,.33333334,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,LIH,,,,,1,,,,,,,,,,,,,,,,,,,,,
13642,106_2_1,2023,1,0,2434,106,2,6,16,2,1,1,27,1,0,2010,13,1,1,0,1,1,0,,3,.60000002,Anglès | Matemàtiques | Llengua Catalana i Literatura,Llengua Castellana i Literatura,9,1,0,,3,4,3,.83333331,,,,,,,,,2,2,2,2,2,2,0,0,0,1,1,1,1,.66666669,1,"15,40€ en 2 semanas",,,,10€ hoy,"13,90€ en 2 semanas",,6,0,0,0,1,1,1,.5,1,1,0,0,0,0,,,,,,,1,1,25,10,70,99,10,0,80,100,0,2,0,0,1,.33333334,0,0,0,0,,,,,,,,,1,0,1,3,0,0,0,0,,,,,,,,,,,,,,,,,,,3,Para construir casas; como arma de protección; como peso,,,,,1,,,,,,,,,,,,,,,,,,,,,
13643,106_2_1,2023,1,0,2434,106,2,6,16,2,1,1,27,1,0,2010,13,1,1,1,0,2,0,,3,.60000002,Anglès,Llengua Castellana i Literatura | Matemàtiques | Llengua Catalana i Literatura,7,.77777779,0,,2,3,3,.66666669,,,,,,,,,3,3,2,2,2,2,0,0,0,0,0,0,0,0,1,"15,40€ en 2 semanas",,,,"12,50€ en 2 semanas",,"11,20€ en 2 semanas",8,0,0,1,1,1,1,.66666669,1,1,0,0,0,0,,,,,,,1,1,30,10,80,70,0,90,80,100,0,2,1,0,1,.66666669,1,0,1,.66666669,,,,,,,,,1,1,3,3,1,1,0,0,,,,,,,,,,,,,,,,,,,2,Hacer una casa; un muro.,,,,,1,,,,,,,,,,,,,,,,,,,,,
13644,106_2_1,2023,1,0,2434,106,2,6,16,2,1,1,27,2,1,2010,13,1,1,1,0,1,1,,4,.80000001,Anglès | Matemàtiques | Llengua Catalana i Literatura | Altra. Indica quina/es (Biologia),Llengua Castellana i Literatura | Altra. Indica quina/es (Educacio Física),9,1,0,,3,3,3,.75,,,,,,,,,3,2,3,2,2,2,0,0,0,1,1,1,1,.66666669,1,10€ hoy,"18,50€ en 2 semanas",,"16,90€ en 2 semanas",,,,4,0,0,1,1,1,1,.66666669,1,1,0,0,0,0,,,,,,,1,1,10,2,65,90,4,100,81,97,1,3,1,0,1,.66666669,0,0,0,0,,,,,,,,,1,1,3,3,1,1,0,0,,,,,,,,,,,,,,,,,,,3,"construir una casa, construir edificios, murallas, etc
",,,,,1,,,,,,,,,,,,,,,,,,,,,
13645,106_2_1,2023,1,0,2434,106,2,6,16,2,1,1,27,1,0,2010,13,1,1,1,0,1,0,,3,.60000002,Anglès | Llengua Castellana i Literatura | Matemàtiques | Llengua Catalana i Literatura,Anglès | Llengua Castellana i Literatura | Matemàtiques | Llengua Catalana i Literatura,9,1,0,,2,3,3,.66666669,,,,,,,,,3,3,3,2,1,2,1,0,0,0,0,0,0,0,1,"15,40€ en 2 semanas",,,,"12,50€ en 2 semanas",,"11,20€ en 2 semanas",8,1,1,0,0,0,0,.33333334,0,1,0,0,1,0,,,,,,,1,1,20,10,98,100,5,100,80,100,1,3,1,1,1,1,1,0,0,.33333334,,,,,,,,,1,0,3,0,1,0,0,0,,,,,,,,,,,,,,,,,,,2,construcción; defensa personal,,,,,1,,,,,,,,,,,,,,,,,,,,,
13646,106_2_1,2023,1,0,2434,106,2,6,16,2,1,1,27,2,1,2010,13,1,2,1,1,2,1,,4,.80000001,Altra. Indica quina/es (projecte ),Anglès | Llengua Castellana i Literatura | Llengua Catalana i Literatura | Altra. Indica quina/es (projecte),3,.33333334,0,,3,3,4,.83333331,,,,,,,,,3,3,3,2,2,3,1,0,1,1,1,1,1,.83333331,1,"15,40€ en 2 semanas",,,,"12,50€ en 2 semanas",,"11,20€ en 2 semanas",8,0,0,0,1,1,1,.5,1,1,0,0,0,1,,,,,,,1,1,20,10,40,70,5,100,80,100,1,3,1,0,1,.66666669,0,0,0,0,,,,,,,,,1,0,3,1,1,0,0,0,,,,,,,,,,,,,,,,,,,13,"Se pueden hacer piramides de flores, casas, torres, iglesias, catedrales, escuelas, hospitales, museos, campos de futbol, palacios (algunos), castillos, cines, teatros,",,,,,1,,,,,,,,,,,,,,,,,,,,,
13647,106_2_2,2023,1,0,2435,106,2,6,16,2,2,1,30,1,0,2009,14,1,1,0,1,2,1,,3,.60000002,,Anglès | Matemàtiques,3,.33333334,0,,2,3,3,.66666669,,,,,,,,,3,3,4,3,3,3,1,0,1,1,1,1,1,.83333331,1,10€ hoy,10€ hoy,"20,20€ en 2 semanas",,,,,2,0,1,1,1,1,1,.83333331,1,1,0,0,1,0,,,,,,,1,1,10,0,100,100,0,100,90,100,0,3,0,0,1,.33333334,0,0,0,0,,,,,,,,,1,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,1,para la construcción 
para hacer un muro
para hacer una casa
para matar a alguien,,,,,1,,,,,,,,,,,,,,,,,,,,,
13648,106_2_2,2023,1,0,2435,106,2,6,16,2,2,1,30,2,1,2009,14,1,1,1,0,1,0,,2,.40000001,Anglès | Altra. Indica quina/es (Francès),Llengua Castellana i Literatura | Llengua Catalana i Literatura,4,.44444445,0,,3,3,3,.75,,,,,,,,,3,2,2,2,1,2,1,0,1,1,1,1,1,.83333331,1,"15,40€ en 2 semanas",,,,"12,50€ en 2 semanas",,"11,20€ en 2 semanas",8,0,0,1,1,1,1,.66666669,1,1,0,0,1,0,,,,,,,1,1,20,10,100,100,2,100,95,100,0,3,1,0,1,.66666669,0,0,1,.33333334,,,,,,,,,1,0,3,3,1,0,0,0,,,,,,,,,,,,,,,,,,,3,construir casas; almacenar cosas: ponerlo de pie y si hay 9 jugar a los bolos,,,,,1,,,,,,,,,,,,,,,,,,,,,
13649,106_2_2,2023,1,0,2435,106,2,6,16,2,2,1,30,1,0,2009,14,1,1,1,0,1,0,,3,.60000002,Anglès | Llengua Castellana i Literatura | Matemàtiques,Llengua Catalana i Literatura,9,1,0,,3,3,3,.75,,,,,,,,,4,3,4,3,2,4,1,0,0,0,0,0,0,0,1,"15,40€ en 2 semanas",,,,"12,50€ en 2 semanas",,"11,20€ en 2 semanas",8,0,0,1,1,1,1,.66666669,1,1,0,0,1,1,,,,,,,1,1,20,10,33,100,30,100,75,100,1,3,0,0,1,.33333334,0,0,1,.33333334,,,,,,,,,1,0,3,3,1,0,0,0,,,,,,,,,,,,,,,,,,,4,"Palo de porteria en el parque, juego para meter bolas por los agujeros, escudo, mesa para recolgarte",,,,,1,,,,,,,,,,,,,,,,,,,,,
13650,106_2_2,2023,1,0,2435,106,2,6,16,2,2,1,30,1,0,2009,14,1,1,0,1,2,0,,3,.60000002,Anglès | Matemàtiques | Altra. Indica quina/es (Física i química i robótica),"Llengua Castellana i Literatura | Llengua Catalana i Literatura | Altra. Indica quina/es (Cultura religiosa, tecnología, música, educació física i ciències socials)",8,.8888889,0,,4,3,3,.83333331,,,,,,,,,4,4,3,3,3,3,1,0,0,0,0,1,1,.33333334,1,"15,40€ en 2 semanas",,,,10€ hoy,"13,90€ en 2 semanas",,6,0,0,1,1,1,1,.66666669,1,1,0,0,1,0,,,,,,,1,1,20,10,80,100,0,100,70,100,1,3,1,1,1,1,1,0,0,.33333334,,,,,,,,,1,1,3,3,1,1,0,0,,,,,,,,,,,,,,,,,,,3,Construir una casa; construir un edificio; hacer un muro,,,,,1,,,,,,,,,,,,,,,,,,,,,
13651,106_2_2,2023,1,0,2435,106,2,6,16,2,2,1,30,1,0,2009,14,1,1,0,1,1,0,,4,.80000001,Llengua Castellana i Literatura | Llengua Catalana i Literatura,"Anglès | Matemàtiques | Altra. Indica quina/es (Ciències social. biologia, educació física, música, plàstica, )",7,.77777779,0,,3,3,4,.83333331,,,,,,,,,3,3,3,3,2,3,0,0,1,1,1,1,1,.83333331,1,"15,40€ en 2 semanas",,,,"12,50€ en 2 semanas",,"11,20€ en 2 semanas",8,0,1,1,1,1,1,.83333331,1,1,0,0,1,0,,,,,,,1,1,20,10,75,100,0,100,75,100,1,3,1,0,1,.66666669,1,0,0,.33333334,,,,,,,,,1,0,3,2,1,0,0,0,,,,,,,,,,,,,,,,,,,2,"Construir, matar,",,,,,1,,,,,,,,,,,,,,,,,,,,,
13652,106_2_2,2023,1,0,2435,106,2,6,16,2,2,1,30,2,1,2009,14,1,2,2,0,1,0,,3,.60000002,,Altra. Indica quina/es (Musica ),0,0,0,,3,3,3,.75,,,,,,,,,0,0,2,0,0,1,1,0,1,1,1,1,1,.83333331,1,"15,40€ en 2 semanas",,,,"12,50€ en 2 semanas",,"11,20€ en 2 semanas",8,0,0,0,0,1,1,.33333334,1,1,0,0,0,0,,,,,,,1,1,11,2,95,100,4,100,34,84,1,3,0,0,0,0,0,0,0,0,,,,,,,,,1,0,3,1,1,0,0,0,,,,,,,,,,,,,,,,,,,2,Construir; utilizarlo como silla;,,,,,1,,,,,,,,,,,,,,,,,,,,,
13653,106_2_2,2023,1,0,2435,106,2,6,16,2,2,1,30,2,1,2009,14,1,1,1,0,1,0,,2,.40000001,"Anglès | Matemàtiques | Altra. Indica quina/es (Francès, Educació Física, Plàstica)","Llengua Castellana i Literatura | Llengua Catalana i Literatura | Altra. Indica quina/es (Biologia, Socials, Cultura Religiosa)",8,.8888889,0,,4,4,3,.91666669,,,,,,,,,2,4,4,1,4,4,0,0,0,0,0,0,1,.16666667,1,10€ hoy,10€ hoy,"20,20€ en 2 semanas",,,,,2,0,0,0,0,1,1,.33333334,1,1,0,0,0,1,,,,,,,1,1,20,10,50,100,20,0,50,80,0,2,1,0,1,.66666669,1,0,0,.33333334,,,,,,,,,1,1,3,3,1,1,0,0,,,,,,,,,,,,,,,,,,,4,"para hacer una casa para hormigas, para matarse, para tirarlo, para lo que tu quieras",,,,,1,,,,,,,,,,,,,,,,,,,,,
13654,106_2_2,2023,1,0,2435,106,2,6,16,2,2,1,30,2,1,2009,14,1,1,0,1,1,0,,3,.60000002,Anglès | Llengua Castellana i Literatura | Matemàtiques | Llengua Catalana i Literatura,"Altra. Indica quina/es (tecnologia, música )",9,1,0,,3,3,3,.75,,,,,,,,,3,2,3,2,1,2,0,0,1,1,0,1,1,.66666669,0,10€ hoy,10€ hoy,"20,20€ en 2 semanas",,,,,2,0,0,0,1,1,1,.5,1,1,0,0,0,0,,,,,,,1,1,20,10,10,20,0,100,80,90,0,3,1,0,1,.66666669,1,0,0,.33333334,,,,,,,,,1,0,3,3,1,0,0,0,,,,,,,,,,,,,,,,,,,3,construir una casa;  utilizar como alzador;  para apoyar algo;,,,,,1,,,,,,,,,,,,,,,,,,,,,
13655,106_2_2,2023,1,0,2435,106,2,6,16,2,2,1,30,1,0,2009,14,0,0,,,,1,,3,.60000002,,Anglès,1,.11111111,0,,3,3,2,.66666669,,,,,,,,,2,2,4,3,1,2,1,0,0,0,1,1,1,.5,1,10€ hoy,10€ hoy,"20,20€ en 2 semanas",,,,,2,0,0,0,1,1,1,.5,1,1,0,1,0,1,,,,,,,1,1,20,10,85,100,73,100,70,100,0,3,0,0,1,.33333334,0,0,1,.33333334,,,,,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,4,"Contruit casas colegios, para tirarlo, para hacer daño a alguien, para hacer casas para hormigas",,,,,1,,,,,,,,,,,,,,,,,,,,,
13656,106_2_2,2023,1,0,2435,106,2,6,16,2,2,1,30,2,1,2009,14,1,1,1,0,1,0,,3,.60000002,Anglès,Llengua Castellana i Literatura | Llengua Catalana i Literatura,4,.44444445,0,,2,3,3,.66666669,,,,,,,,,1,1,2,0,0,0,1,0,0,0,0,0,1,.16666667,1,10€ hoy,10€ hoy,10€ hoy,,,,,1,0,0,0,0,1,1,.33333334,1,1,0,0,0,0,,,,,,,1,1,20,10,60,95,5,100,80,100,1,3,0,0,1,.33333334,0,0,1,.33333334,,,,,,,,,1,1,3,3,1,1,0,0,,,,,,,,,,,,,,,,,,,2,Construir una casa; utilizarlo como asiento aunque sea incómodo,,,,,1,,,,,,,,,,,,,,,,,,,,,
13657,106_2_2,2023,1,0,2435,106,2,6,16,2,2,1,30,1,0,2009,14,1,1,1,0,2,0,,3,.60000002,Altra. Indica quina/es (Ciencies socials),Anglès | Llengua Castellana i Literatura | Matemàtiques | Llengua Catalana i Literatura,6,.66666669,0,,4,4,3,.91666669,,,,,,,,,2,2,2,2,3,3,1,0,1,1,0,1,0,.5,0,"15,40€ en 2 semanas",,,,"12,50€ en 2 semanas",,10€ hoy,7,0,0,0,1,1,1,.5,1,1,0,0,0,0,,,,,,,1,1,20,10,50,100,0,0,100,100,1,2,0,0,1,.33333334,0,0,1,.33333334,,,,,,,,,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,.,,,,,1,,,,,,,,,,,,,,,,,,,,,
13658,106_2_2,2023,1,0,2435,106,2,6,16,2,2,1,30,1,0,2009,14,1,1,0,1,2,0,,2,.40000001,,Altra. Indica quina/es (educacio fisica),0,0,0,,2,4,2,.66666669,,,,,,,,,3,2,3,2,1,3,0,0,1,1,1,1,1,.83333331,1,10€ hoy,"18,50€ en 2 semanas",,10€ hoy,,,,3,0,0,0,0,1,1,.33333334,1,1,0,0,1,0,,,,,,,1,1,20,10,50,100,30,100,50,100,0,3,1,0,1,.66666669,1,0,0,.33333334,,,,,,,,,1,0,3,3,1,0,0,0,,,,,,,,,,,,,,,,,,,1,para construir,,,,,1,,,,,,,,,,,,,,,,,,,,,
13659,106_2_2,2023,1,0,2435,106,2,6,16,2,2,1,30,2,1,2009,14,1,1,0,1,1,0,,3,.60000002,"Anglès | Llengua Castellana i Literatura | Altra. Indica quina/es (Cultura religiosa, tecnologia, Francés, educació fisica,  Ciències Socials)",Anglès | Matemàtiques | Llengua Catalana i Literatura,8,.8888889,0,,4,4,4,1,,,,,,,,,3,2,3,1,0,1,0,0,0,1,1,1,1,.66666669,1,"15,40€ en 2 semanas",,,,"12,50€ en 2 semanas",,"11,20€ en 2 semanas",8,0,0,1,1,1,1,.66666669,1,1,0,0,0,1,,,,,,,1,1,20,10,60,49,0,89,50,100,1,2,1,0,1,.66666669,1,0,1,.66666669,,,,,,,,,1,0,3,3,1,0,0,0,,,,,,,,,,,,,,,,,,,4,construir una casa. Matar a alguien. hacer una colmena. coleccionar tipos de ladrillos.,,,,,1,,,,,,,,,,,,,,,,,,,,,
13660,106_2_2,2023,1,0,2435,106,2,6,16,2,2,1,30,1,0,2009,14,1,2,2,0,3,0,,3,.60000002,,Llengua Castellana i Literatura | Matemàtiques | Llengua Catalana i Literatura,3,.33333334,0,,2,4,2,.66666669,,,,,,,,,2,2,3,1,1,2,1,0,1,1,1,1,1,.83333331,1,"15,40€ en 2 semanas",,,,10€ hoy,"13,90€ en 2 semanas",,6,0,0,1,1,1,1,.66666669,1,1,0,0,0,1,,,,,,,1,1,50,50,36,66,45,100,58,89,1,2,0,0,1,.33333334,0,0,0,0,,,,,,,,,1,1,3,3,1,1,0,0,,,,,,,,,,,,,,,,,,,1,Construir una casa
Hacer un muro
,,,,,1,,,,,,,,,,,,,,,,,,,,,
13661,106_2_2,2023,1,0,2435,106,2,6,16,2,2,1,30,1,0,2009,14,1,1,0,1,2,0,,2,.40000001,,Anglès | Llengua Castellana i Literatura | Matemàtiques | Llengua Catalana i Literatura,6,.66666669,0,,0,2,2,.33333334,,,,,,,,,2,2,1,3,2,1,1,0,0,0,0,0,1,.16666667,1,10€ hoy,10€ hoy,10€ hoy,,,,,1,0,0,1,0,1,1,.5,0,1,0,0,1,0,,,,,,,1,1,20,10,40,70,100,100,50,100,1,2,1,0,1,.66666669,1,0,1,.66666669,,,,,,,,,1,1,3,0,1,0,0,0,,,,,,,,,,,,,,,,,,,4,Pegarle a alguien; usarlo para una polea; usarlo como peso; usarlo de pesas y varias cosas mas,,,,,1,,,,,,,,,,,,,,,,,,,,,
13662,106_2_2,2023,1,0,2435,106,2,6,16,2,2,1,30,2,1,2009,14,1,2,2,0,3,0,,4,.80000001,Anglès | Llengua Castellana i Literatura | Matemàtiques | Llengua Catalana i Literatura,Altra. Indica quina/es (Educació Física),9,1,0,,4,4,4,1,,,,,,,,,3,3,2,1,1,0,0,0,0,0,0,0,0,0,1,10€ hoy,"18,50€ en 2 semanas",,10€ hoy,,,,3,0,0,0,0,0,1,.16666667,1,1,0,1,0,1,,,,,,,1,1,20,10,100,100,0,100,80,100,1,3,1,0,1,.66666669,1,0,0,.33333334,,,,,,,,,1,1,3,3,1,1,0,0,,,,,,,,,,,,,,,,,,,4,"Hacer una casa; hacer una piscina, es decir, la forma.",,,,,1,,,,,,,,,,,,,,,,,,,,,
13663,106_2_2,2023,1,0,2435,106,2,6,16,2,2,1,30,1,0,2009,14,0,0,,,,0,,3,.60000002,,Anglès | Llengua Castellana i Literatura | Matemàtiques | Llengua Catalana i Literatura,6,.66666669,0,,2,3,1,.5,,,,,,,,,0,1,0,0,0,2,1,0,1,1,1,1,1,.83333331,1,"15,40€ en 2 semanas",,,,"12,50€ en 2 semanas",,"11,20€ en 2 semanas",8,0,0,0,0,1,1,.33333334,1,1,0,0,1,0,,,,,,,1,1,20,10,100,100,2,100,0,100,1,3,0,0,1,.33333334,0,0,1,.33333334,,,,,,,,,1,1,3,3,1,1,0,0,,,,,,,,,,,,,,,,,,,2,"Rompedor de cabezas, razon para usar un casco",,,,,1,,,,,,,,,,,,,,,,,,,,,
13664,106_2_2,2023,1,0,2435,106,2,6,16,2,2,1,30,2,1,2005,18,1,2,2,0,2,0,,3,.60000002,Altra. Indica quina/es (robótica),Anglès,1,.11111111,0,,3,4,3,.83333331,,,,,,,,,2,3,3,1,3,2,0,0,0,0,0,0,0,0,1,10€ hoy,10€ hoy,10€ hoy,,,,,1,0,0,0,1,1,1,.5,1,1,0,0,0,0,,,,,,,1,1,20,34,50,50,36,100,100,100,1,2,0,0,1,.33333334,0,0,1,.33333334,,,,,,,,,1,1,3,3,1,1,0,0,,,,,,,,,,,,,,,,,,,1,construir,,,,,2,,,,,,,,,,,,,,,,,,,,,
13665,106_2_2,2023,1,0,2435,106,2,6,16,2,2,1,30,1,0,2009,14,0,0,,,,0,,4,.80000001,,Llengua Castellana i Literatura | Matemàtiques,3,.33333334,0,,4,4,3,.91666669,,,,,,,,,3,3,3,3,4,3,0,0,0,1,1,1,1,.66666669,1,10€ hoy,10€ hoy,10€ hoy,,,,,1,0,0,0,0,1,1,.33333334,1,1,0,0,1,0,,,,,,,1,1,20,10,80,100,0,100,20,99,1,3,1,1,1,1,1,0,0,.33333334,,,,,,,,,1,0,3,3,1,0,0,0,,,,,,,,,,,,,,,,,,,3,"construir, golpear, romper,",,,,,1,,,,,,,,,,,,,,,,,,,,,
13666,106_2_2,2023,1,0,2435,106,2,6,16,2,2,1,30,1,0,2009,14,1,1,1,0,2,0,,3,.60000002,Matemàtiques,Anglès | Llengua Castellana i Literatura | Matemàtiques | Llengua Catalana i Literatura,7,.77777779,0,,4,4,3,.91666669,,,,,,,,,2,2,2,1,1,1,1,0,0,0,0,0,0,0,1,"15,40€ en 2 semanas",,,,"12,50€ en 2 semanas",,"11,20€ en 2 semanas",8,0,0,0,1,1,1,.5,1,1,0,0,1,1,,,,,,,1,1,20,10,99,100,10,100,80,100,0,3,1,1,1,1,0,0,1,.33333334,,,,,,,,,1,1,3,3,1,1,0,0,,,,,,,,,,,,,,,,,,,1,Construir;,,,,,1,,,,,,,,,,,,,,,,,,,,,
13667,106_2_2,2023,1,0,2435,106,2,6,16,2,2,1,30,1,0,2009,14,0,0,,,,0,,4,.80000001,Anglès,Altra. Indica quina/es (françes),2,.22222222,0,,4,4,3,.91666669,,,,,,,,,3,2,3,2,1,3,0,0,1,1,1,1,1,.83333331,1,10€ hoy,"18,50€ en 2 semanas",,10€ hoy,,,,3,0,0,1,1,1,1,.66666669,1,1,0,0,1,1,,,,,,,1,1,25,10,70,100,0,100,50,100,0,3,1,0,1,.66666669,1,0,1,.66666669,,,,,,,,,1,0,3,3,1,0,0,0,,,,,,,,,,,,,,,,,,,7,casas; pisos; colegios; fabricas; talleres; supermercados; centros comerciales;,,,,,1,,,,,,,,,,,,,,,,,,,,,
13668,106_2_2,2023,1,0,2435,106,2,6,16,2,2,1,30,2,1,2009,14,1,2,1,1,1,0,,3,.60000002,Llengua Castellana i Literatura,"Anglès | Matemàtiques | Llengua Catalana i Literatura | Altra. Indica quina/es (tecnologia, socials,....)",7,.77777779,0,,3,3,3,.75,,,,,,,,,3,3,3,2,1,2,1,0,0,0,0,1,1,.33333334,1,10€ hoy,10€ hoy,"20,20€ en 2 semanas",,,,,2,0,0,0,0,1,1,.33333334,1,1,0,0,0,1,,,,,,,1,1,20,10,50,65,10,100,100,100,1,3,1,0,1,.66666669,0,0,1,.33333334,,,,,,,,,1,0,3,3,1,0,0,0,,,,,,,,,,,,,,,,,,,4,construir una casa; hacer un edificio;  hacer un muro;  casa para bichos,,,,,1,,,,,,,,,,,,,,,,,,,,,
13669,106_2_2,2023,1,0,2435,106,2,6,16,2,2,1,30,1,0,2008,15,1,3,3,0,2,0,,4,.80000001,Llengua Castellana i Literatura,,2,.22222222,1,,2,4,1,.58333331,,,,,,,,,2,2,2,0,0,0,0,0,0,1,1,1,1,.66666669,1,10€ hoy,10€ hoy,"20,20€ en 2 semanas",,,,,2,0,0,0,1,1,1,.5,1,1,0,0,1,0,,,,,,,1,1,20,10,40,99,10,100,50,99,0,3,0,0,1,.33333334,1,0,1,.66666669,,,,,,,,,1,0,3,2,1,0,0,0,,,,,,,,,,,,,,,,,,,1,contuir una casa
,,,,,1,,,,,,,,,,,,,,,,,,,,,
13670,106_2_2,2023,1,0,2435,106,2,6,16,2,2,1,30,1,0,,14,1,4,1,3,1,1,,3,.60000002,,,0,0,0,,3,3,3,.75,,,,,,,,,4,4,4,4,4,4,0,1,1,1,1,1,0,.83333331,0,10€ hoy,10€ hoy,10€ hoy,,,,,1,0,0,1,1,1,1,.66666669,1,1,0,0,1,0,,,,,,,1,1,50,50,50,50,50,50,50,50,1,1,0,0,0,0,0,0,0,0,,,,,,,,,0,1,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,0,19
,,,,,1,,,,,,,,,,,,,,,,,,,,,
13671,106_2_2,2023,1,0,2435,106,2,6,16,2,2,1,30,1,0,2009,14,1,3,2,1,3,1,,4,.80000001,Matemàtiques,Llengua Catalana i Literatura,4,.44444445,0,,2,4,3,.75,,,,,,,,,4,4,4,4,4,4,1,0,0,0,0,0,0,0,1,"15,40€ en 2 semanas",,,,"12,50€ en 2 semanas",,"11,20€ en 2 semanas",8,0,0,0,1,1,1,.5,1,1,0,0,0,0,,,,,,,1,1,50,50,50,50,46,53,51,51,1,2,1,0,1,.66666669,0,0,0,0,,,,,,,,,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1,la ladrillo se puede servir a hacer un casa,,,,,1,,,,,,,,,,,,,,,,,,,,,
13672,106_2_2,2023,1,0,2435,106,2,6,16,2,2,1,30,1,0,2009,14,1,1,0,1,2,0,,3,.60000002,Llengua Castellana i Literatura | Llengua Catalana i Literatura,Anglès | Llengua Castellana i Literatura | Matemàtiques | Llengua Catalana i Literatura,7,.77777779,0,,3,4,4,.91666669,,,,,,,,,3,2,3,0,0,1,0,0,1,1,1,1,1,.83333331,1,"15,40€ en 2 semanas",,,,"12,50€ en 2 semanas",,"11,20€ en 2 semanas",8,0,0,0,1,1,1,.5,1,1,0,0,0,0,,,,,,,1,1,20,10,50,100,0,100,70,100,0,3,1,0,1,.66666669,1,0,1,.66666669,,,,,,,,,1,0,3,3,1,0,0,0,,,,,,,,,,,,,,,,,,,1,Hacer una casa
Hacer un edificio
Un mueble
Intentar meter una pelota por un agujero como juego,,,,,1,,,,,,,,,,,,,,,,,,,,,
